orderId,productid,customerid,orderdate,returnstatusid,late,sales,orderquantity,unitprice,profit,shippingcost
57666,72,955,2009-05-22,0,Late,1206.15,45,25.98,304.2,4.08
56288,1235,955,2010-06-30,0,Late,585.36,39,15.57,269.26,1.39
38789,155,955,2010-11-14,0,NotLate,115.17,4,23.99,40.93,15.68
6148,123,955,2011-12-24,0,NotLate,389.52,18,20.28,116.37,6.68
35841,237,955,2011-05-08,0,NotLate,230.41,23,9.9,94.39,1.39
8870,581,955,2010-03-05,0,NotLate,441.58,15,30.98,117.39,5.09
37734,764,955,2009-12-26,0,NotLate,601.52,42,13.4,171.98,4.95
56580,718,1013,2011-08-14,0,Late,950.3,44,20.98,-2103.05,53.03
34530,329,1013,2010-08-30,0,Late,1516.13,22,67.84,493.03,0.99
56580,830,1013,2011-08-14,0,NotLate,73.05,9,8.34,-17.03,4.82
59554,1071,1013,2011-11-15,0,NotLate,718.6,40,17.98,-81.49,4.0
13413,1078,1013,2010-01-29,0,Late,150.28,29,4.98,-50.86,4.7
34530,1206,1013,2010-08-30,0,Late,612.49,38,17.48,168.04,1.99
56580,843,1013,2011-08-14,0,Late,8122.53,29,286.85,-693.23,61.76
34530,1024,1013,2010-08-30,0,Late,1092.42,7,150.98,-364.87,16.01
28256,718,1284,2009-02-23,0,NotLate,467.4,19,20.98,-851.09,53.03
7105,541,1284,2010-06-21,0,Late,77.19,17,4.06,-81.35,6.89
1925,539,1284,2012-03-04,0,Late,909.82,40,22.98,292.49,1.99
2086,1261,1284,2009-10-18,0,NotLate,2115.242,38,65.99,371.41,8.99
2086,455,1284,2009-10-18,0,Late,1246.68,9,128.24,218.48,12.65
47232,451,1284,2010-08-17,0,Late,546.4,39,15.14,-138.82,4.53
2086,949,1284,2009-10-18,0,Late,1411.58,24,55.98,699.31,4.86
31876,379,1284,2011-05-07,0,NotLate,741.49,8,95.99,-360.18,35.0
52678,718,1340,2012-07-29,1,Late,112.79,3,20.98,-95.39,53.03
32675,1047,1340,2009-11-03,0,NotLate,6865.19,20,349.45,1541.68,60.0
44805,566,1340,2012-09-14,0,NotLate,1710.65,40,41.94,782.01,2.99
9473,212,1340,2012-10-11,0,Late,502.44,31,15.51,-363.44,17.78
38659,924,1340,2010-03-30,0,Late,4025.66,32,124.49,-395.12,51.94
9473,930,1340,2012-10-11,0,Late,31.95,3,8.04,-23.69,8.94
38659,1244,1340,2010-03-30,0,Late,3982.42,48,83.1,1560.82,6.13
33731,518,1340,2012-10-08,0,Late,138.88,12,11.29,-23.99,5.03
3783,647,1340,2010-12-05,1,NotLate,92.14,11,8.12,-40.25,2.83
41799,227,1340,2009-06-23,0,NotLate,1130.806,21,65.99,95.15,4.99
2144,349,1340,2009-03-28,0,NotLate,5945.3675,40,175.99,1585.48,4.99
69,567,1340,2009-06-03,1,Late,1186.06,42,30.93,511.69,3.92
3783,1156,1340,2010-12-05,1,Late,257.43,40,6.48,-200.63,8.73
33731,987,1340,2012-10-08,0,NotLate,8213.37,27,284.98,1148.88,69.55
33731,224,1340,2012-10-08,0,NotLate,109.01,32,3.58,8.45,1.63
50304,483,1340,2010-01-31,0,Late,887.98,22,39.98,239.94,9.83
50304,399,1340,2010-01-31,0,Late,72.46,3,15.23,-60.74,27.75
6339,218,1340,2012-12-11,0,NotLate,303.69,20,14.98,-50.84,7.69
5765,1139,1340,2009-12-14,0,Late,849.46,23,35.44,9.06,19.99
51201,486,1340,2011-12-16,0,NotLate,312.05,42,7.38,-342.38,11.51
9473,501,1340,2012-10-11,0,NotLate,563.82,34,16.51,188.22,2.99
69,328,1340,2009-06-03,1,Late,51.53,28,1.68,0.35,0.7
53920,718,1447,2009-03-18,0,Late,433.31,18,20.98,-815.79,53.03
20066,802,1447,2012-09-02,0,NotLate,40.79,3,11.58,-11.69,5.72
20066,373,1447,2012-09-02,0,Late,524.25,16,30.98,124.18,8.74
59652,344,1447,2011-01-27,1,Late,312.035,17,20.99,-55.94,0.99
54949,718,1703,2009-08-10,0,Late,192.02,7,20.98,-293.74,53.03
40612,698,1703,2011-02-28,0,NotLate,19.2,9,2.21,-6.84,1.12
54949,717,1703,2009-08-10,0,Late,210.94,32,6.48,-94.59,6.81
44005,704,1703,2010-09-03,0,NotLate,733.36,7,99.99,-270.48,19.99
27872,683,1703,2011-10-13,0,Late,388.71,25,14.27,36.43,7.27
32931,687,1703,2010-02-15,1,Late,298.11,25,12.44,-60.79,6.27
37700,695,1703,2009-12-08,0,Late,3390.51,27,122.99,1169.71,19.99
59686,866,1703,2011-03-08,0,Late,243.37,41,5.8,-106.42,5.59
45668,1183,1703,2010-12-12,0,NotLate,704.77,8,81.94,-298.9,55.81
32931,686,1703,2010-02-15,1,Late,86.1,31,2.88,32.7,0.5
41987,699,1703,2011-10-21,0,NotLate,6481.048,25,320.64,1760.11,29.2
57766,742,1711,2010-04-30,0,Late,517.98,17,30.53,-85.32,19.99
58658,829,1711,2012-06-11,0,NotLate,917.25,41,20.97,-103.75,6.5
58658,1000,1711,2012-06-11,0,Late,760.801,46,20.99,348.59,0.99
58566,743,1711,2011-08-23,1,Late,2414.9945,42,65.99,624.71,4.99
58658,744,1711,2012-06-11,0,NotLate,883.23,7,120.98,-404.36,58.64
58566,1026,1711,2011-08-23,1,NotLate,4680.89,45,105.29,693.01,10.12
20007,553,104,2009-08-05,0,NotLate,82.61,49,1.68,-46.25,1.57
16741,1172,104,2010-09-30,0,NotLate,157.97,6,22.84,-42.38,16.87
31492,681,104,2010-10-15,0,Late,321.68,26,11.97,-12.25,4.98
31492,109,104,2010-10-15,0,Late,971.95,34,29.74,-21.1,6.64
31492,756,104,2010-10-15,0,NotLate,2149.03,23,95.43,-235.56,19.99
54567,20,104,2009-08-02,0,Late,196.74,31,6.28,-61.59,5.41
21285,553,44,2010-07-03,0,NotLate,54.78,32,1.68,-30.54,1.57
21285,644,44,2010-07-03,0,Late,304.83,47,7.08,23.82,2.35
15621,553,227,2011-09-24,0,NotLate,35.51,18,1.68,-13.95,1.57
15621,358,227,2011-09-24,0,NotLate,1105.66,39,28.28,-136.2,13.99
20422,1146,227,2009-01-26,0,Late,15.38,5,2.89,1.61,0.5
14535,518,227,2010-10-01,0,NotLate,245.96,22,11.29,-33.82,5.03
20422,778,227,2009-01-26,0,NotLate,447.33,30,14.34,115.21,5.0
7968,241,227,2010-09-15,0,NotLate,1449.21,10,150.98,-270.0,30.0
14275,184,227,2010-06-13,0,Late,42.22,20,2.08,-7.73,1.49
14275,1131,227,2010-06-13,0,Late,653.44,4,160.98,-187.75,30.0
3585,553,468,2009-11-22,0,NotLate,54.69,34,1.68,-35.75,1.57
3585,689,468,2009-11-22,0,NotLate,259.72,27,10.06,78.05,2.06
35905,553,865,2012-02-19,0,Late,37.4,20,1.68,-17.18,1.57
44583,928,865,2009-10-04,1,Late,315.07,21,14.2,95.0,5.3
35845,1122,865,2011-01-06,0,Late,5713.48,15,376.13,-712.53,85.63
46341,553,867,2009-12-17,1,NotLate,39.13,23,1.68,-23.14,1.57
39040,789,867,2009-05-21,0,NotLate,1204.5095,26,55.99,-221.25,5.0
48548,1152,867,2011-03-26,0,NotLate,13.71,3,3.28,-10.27,3.97
19296,553,1484,2010-04-10,0,Late,75.73,43,1.68,-37.76,1.57
5990,1177,1484,2010-04-07,0,NotLate,63.91,9,6.48,-27.78,6.35
56130,553,1628,2011-11-29,0,Late,41.87,25,1.68,-25.52,1.57
40485,859,1628,2009-12-27,0,NotLate,388.7135,7,65.99,-190.42,3.99
40485,794,1628,2009-12-27,0,NotLate,222.25,36,5.98,-63.77,5.46
42919,1100,1628,2011-10-06,0,NotLate,1143.4285,7,195.99,-475.66,4.2
56130,552,1628,2011-11-29,0,Late,246.06,13,18.7,52.33,8.99
12868,244,583,2011-03-01,0,Late,9.37,2,4.48,-5.26,1.22
13731,244,814,2010-05-09,0,Late,44.08,10,4.48,6.79,1.22
37473,1128,814,2009-10-01,0,NotLate,43.72,8,5.18,2.12,2.04
26658,1016,814,2011-12-22,0,NotLate,72.75,17,3.98,-57.89,5.26
13313,706,41,2009-07-16,0,NotLate,1020.61,47,21.66,-209.61,13.99
39235,706,1681,2010-07-14,0,Late,801.98,34,21.66,-99.95,13.99
18145,609,1681,2010-09-04,0,NotLate,361.98,21,15.99,-55.61,9.4
39586,1249,1681,2011-05-19,0,Late,10.48,1,3.52,-5.44,6.83
5095,1060,1681,2012-04-21,0,NotLate,786.675,7,125.99,-315.03,8.8
20646,1241,1681,2011-03-30,0,Late,1204.0845,41,35.99,341.96,1.1
54307,652,1681,2012-01-08,0,NotLate,198.29,41,4.91,-134.41,5.68
46023,706,1699,2012-03-24,0,NotLate,1101.76,50,21.66,-204.22,13.99
23328,1103,1699,2010-09-15,0,NotLate,5740.32,39,145.45,1285.74,17.85
8768,966,1699,2011-08-18,0,NotLate,2422.4405,44,65.99,568.18,5.31
54214,1200,1699,2012-01-02,0,Late,7325.63,38,199.99,1899.23,24.49
14176,853,1699,2009-03-12,1,Late,1233.4775,39,35.99,453.8,5.99
26054,1148,1699,2010-02-12,0,Late,396.78,47,8.37,-321.21,10.16
15104,674,1699,2012-03-29,0,Late,109.43,23,4.82,21.77,1.49
7654,669,1699,2010-02-10,0,Late,19.47,3,4.13,-14.29,6.89
17445,1057,1699,2011-08-21,0,Late,249.48,33,8.32,-73.83,2.38
48167,39,369,2009-09-06,0,NotLate,282.98,45,6.48,-237.47,8.88
52225,270,369,2012-04-12,0,NotLate,131.09,10,12.22,10.94,2.85
48167,1047,369,2009-09-06,0,NotLate,8817.71,27,349.45,-2946.05,60.0
52225,322,369,2012-04-12,0,NotLate,1817.9,33,54.96,700.31,10.75
48167,1114,369,2009-09-06,0,Late,5041.46,43,122.99,-2136.66,70.2
48230,1231,369,2009-02-25,0,Late,1140.26,39,29.18,387.2,8.55
48230,630,369,2009-02-25,0,Late,2645.8,31,80.98,-684.78,35.0
3104,39,627,2010-09-15,0,Late,336.06,50,6.48,-240.78,8.88
22561,954,627,2011-01-20,0,Late,504.79,5,99.99,-245.09,19.99
11877,566,627,2010-05-23,0,NotLate,796.14,19,41.94,320.07,2.99
11747,1232,627,2010-02-25,0,NotLate,315.28,3,99.99,-261.55,19.99
3104,331,627,2010-09-15,0,NotLate,380.38,24,15.94,7.29,5.45
22561,646,627,2011-01-20,0,Late,128.62,7,17.67,-27.78,8.99
22561,1001,627,2011-01-20,0,Late,424.0,50,8.67,-19.77,3.5
11877,408,627,2010-05-23,0,Late,142.96,31,4.73,33.59,1.52
13313,1116,448,2009-07-16,0,Late,755.6,22,35.44,223.44,7.5
13313,751,448,2009-07-16,0,Late,592.73,45,12.98,75.01,3.14
42405,1174,448,2010-01-21,0,Late,81.68,13,5.98,-25.22,5.15
13313,450,448,2009-07-16,0,Late,243.51,18,12.99,-159.86,14.37
29860,707,448,2009-09-13,0,Late,8295.29,48,178.47,2267.22,19.99
22117,1116,1270,2010-08-12,0,NotLate,581.52,16,35.44,175.16,7.5
56804,1036,1270,2011-03-27,0,NotLate,121.81,24,4.98,-50.21,4.86
56804,667,1270,2011-03-27,0,Late,136.45,41,3.36,-202.08,6.27
21220,1225,1270,2012-12-22,0,Late,476.31,4,120.97,-258.08,26.3
22117,1202,1270,2010-08-12,0,Late,19.17,5,3.28,-16.42,3.97
10278,458,1270,2011-09-12,0,Late,1907.71,25,70.98,32.55,26.74
8070,1074,1270,2012-01-28,0,NotLate,622.72,14,40.97,76.51,8.99
49349,1003,558,2011-06-01,1,NotLate,123.34,11,11.34,0.64,5.01
11652,1128,558,2011-11-10,1,Late,122.09,25,5.18,14.11,2.04
40097,1020,558,2009-01-09,1,Late,117.88,47,2.6,-71.0,2.4
11652,604,558,2011-11-10,1,NotLate,1154.14,35,32.98,-36.0,5.5
8388,890,558,2012-02-23,0,Late,290.3,39,7.59,25.16,4.0
11652,1261,558,2011-11-10,1,Late,61.4635,1,65.99,-261.35,8.99
49349,884,558,2011-06-01,1,Late,1642.47,23,68.81,-524.03,60.0
42690,664,558,2010-09-28,0,Late,18697.24,44,420.98,8918.74,19.99
8388,169,558,2012-02-23,0,Late,288.9,42,6.98,96.34,1.6
39589,471,558,2009-08-02,0,NotLate,577.42,42,12.97,253.5,1.49
8388,382,558,2012-02-23,0,Late,434.11,37,11.7,24.85,5.63
39589,564,558,2009-08-02,0,NotLate,95.08,20,4.91,39.91,0.5
833,298,558,2009-02-12,1,NotLate,19.32,1,12.53,-20.32,7.17
11652,431,558,2011-11-10,1,NotLate,223.82,37,5.98,-249.11,10.39
42690,1216,558,2010-09-28,0,Late,786.13,48,16.74,-236.12,7.04
25442,1003,702,2012-01-05,0,Late,453.98,40,11.34,67.6,5.01
3556,443,702,2012-09-22,0,Late,269.37,48,5.74,-103.55,5.01
3556,455,702,2012-09-22,0,NotLate,4933.99,41,128.24,1161.89,12.65
31392,47,702,2010-05-06,0,Late,128.86,21,6.48,-42.81,5.16
33797,1003,844,2009-01-11,0,NotLate,216.87,18,11.34,30.53,5.01
33797,490,844,2009-01-11,0,Late,138.17,29,4.14,-103.78,6.6
17414,1003,891,2012-06-29,0,Late,347.93,32,11.34,34.29,5.01
17414,704,891,2012-06-29,0,Late,3755.43,39,99.99,448.07,19.99
41123,1003,1785,2010-12-06,0,Late,322.46,27,11.34,54.29,5.01
54116,1024,1785,2011-11-03,0,NotLate,3329.27,22,150.98,350.0,16.01
46375,673,362,2010-08-26,1,Late,905.32,24,35.44,389.07,5.09
49927,152,362,2012-07-20,0,NotLate,85.66,39,2.18,6.67,0.78
49927,890,362,2012-07-20,0,Late,199.52,28,7.59,13.44,4.0
48800,427,362,2010-10-22,0,NotLate,28761.52,8,3499.99,285.11,24.49
49927,563,362,2012-07-20,0,NotLate,139.54,26,4.98,-54.08,4.95
46375,32,362,2010-08-26,1,NotLate,1702.499,16,125.99,162.11,5.26
53476,673,992,2009-06-11,0,NotLate,481.4,14,35.44,150.72,5.09
53476,578,992,2009-06-11,0,NotLate,8127.32,42,193.17,1141.07,19.99
22468,495,992,2010-06-10,0,NotLate,65.1,11,5.68,13.31,1.46
53476,763,992,2009-06-11,0,NotLate,85.87,47,1.76,3.13,0.7
22468,112,992,2010-06-10,0,NotLate,323.11,14,20.98,41.52,8.83
18917,1143,992,2012-05-03,0,Late,28.82,14,2.08,-8.36,1.49
22468,777,992,2010-06-10,0,Late,163.75,19,7.96,23.61,4.95
47682,694,992,2012-11-16,0,NotLate,3191.24,38,83.98,1620.23,5.01
53476,441,992,2009-06-11,0,Late,93.85,24,3.98,19.42,0.7
41253,969,992,2009-05-07,0,Late,1455.49,5,300.97,-807.59,7.18
48483,345,992,2009-12-10,0,NotLate,47.55,18,2.21,10.01,1.0
12480,170,992,2009-07-07,0,NotLate,1187.01,8,137.48,-203.27,32.18
7910,673,1037,2010-04-20,0,NotLate,729.57,22,35.44,250.43,5.09
38146,163,1037,2011-12-07,0,NotLate,782.05,41,19.94,-253.74,14.87
7910,968,1037,2010-04-20,0,Late,1871.13,41,45.98,346.43,4.8
15079,219,1037,2010-01-15,0,Late,3753.42,45,80.98,1276.25,7.18
15079,183,1037,2010-01-15,0,NotLate,1130.79,23,48.91,468.19,5.97
37765,673,1359,2012-11-24,0,Late,655.58,18,35.44,250.67,5.09
37765,541,1359,2012-11-24,0,Late,42.66,7,4.06,-30.74,6.89
21860,890,1359,2012-04-28,0,NotLate,73.7,9,7.59,1.42,4.0
37765,250,1359,2012-11-24,0,Late,1465.33,12,113.98,-66.38,30.0
49504,253,1359,2009-11-16,0,NotLate,318.94,45,7.37,-195.6,5.53
14116,239,99,2011-10-09,0,Late,40.1,1,30.98,-16.07,11.63
14116,937,99,2011-10-09,0,NotLate,1414.05,42,34.54,161.48,14.72
53797,720,99,2009-10-01,0,NotLate,623.71,10,58.14,-213.32,36.61
52321,1007,99,2011-11-05,0,Late,617.26,48,12.28,-37.52,6.13
52321,1047,99,2011-11-05,0,NotLate,13104.992,45,349.45,5626.42,60.0
43392,608,99,2010-12-31,0,Late,6553.45,39,162.93,2969.81,19.99
9155,239,401,2012-08-30,0,NotLate,518.8,17,30.98,54.63,11.63
12292,1142,401,2012-06-02,0,NotLate,824.24,32,26.31,-127.23,5.89
26016,1149,401,2009-10-07,0,Late,1642.642,44,45.99,314.84,4.99
8834,579,401,2010-11-08,0,NotLate,16.73,1,12.64,-6.96,4.98
26016,203,401,2009-10-07,0,Late,154.94,2,77.51,-358.43,4.0
56514,239,950,2012-02-11,1,Late,110.0,3,30.98,-24.43,11.63
56291,505,950,2012-09-17,0,NotLate,377.37,25,15.04,151.4,1.97
56291,177,950,2012-09-17,0,Late,11022.53,22,517.48,1869.86,16.63
56291,725,950,2012-09-17,0,NotLate,1200.7,47,24.98,-37.27,8.79
56514,1171,950,2012-02-11,1,Late,186.89,35,4.98,-153.2,7.54
47303,239,981,2011-12-05,0,NotLate,1413.82,47,30.98,226.53,11.63
4935,786,981,2010-05-24,0,Late,106.64,30,3.68,-31.95,1.32
47303,671,981,2011-12-05,0,NotLate,56.9,7,7.64,12.64,1.39
36896,1126,981,2009-11-03,0,Late,1008.95,41,25.38,69.31,8.99
36896,945,981,2009-11-03,0,Late,34.01,12,2.61,10.58,0.5
21729,833,981,2012-12-06,1,Late,120.98,28,4.13,-92.85,5.34
13121,105,981,2010-03-07,0,NotLate,1211.0,36,30.98,-27.99,6.5
47303,1201,981,2011-12-05,0,Late,308.92,45,6.48,-143.58,7.37
21729,265,981,2012-12-06,1,Late,1082.66,14,79.52,-256.93,48.2
30915,1076,981,2009-01-16,0,Late,2836.0505,25,125.99,561.13,8.99
36896,410,981,2009-11-03,0,NotLate,3508.33,21,167.27,-546.98,35.0
13121,1135,981,2010-03-07,0,Late,4924.135,28,205.99,1049.54,8.99
32608,857,981,2012-05-22,0,Late,1361.91,20,70.97,312.52,3.5
30915,636,981,2009-01-16,0,NotLate,62.78,20,2.98,-17.75,2.03
9829,239,1355,2011-12-08,1,NotLate,750.39,23,30.98,133.71,11.63
19361,1126,1355,2012-09-23,0,Late,535.57,21,25.38,131.05,8.99
9829,564,1355,2011-12-08,1,Late,18.46,4,4.91,-0.43,0.5
292,237,1355,2012-01-12,0,NotLate,412.62,43,9.9,175.54,1.39
41766,937,650,2012-09-11,0,NotLate,273.42,7,34.54,10.06,14.72
964,734,650,2011-05-19,0,Late,40.02,4,9.93,-1.28,1.09
25280,999,650,2011-05-21,0,NotLate,202.64,47,4.13,28.75,1.17
25091,937,1027,2010-02-19,0,Late,156.97,4,34.54,-25.43,14.72
6432,1181,1027,2011-11-10,0,Late,311.08,30,10.89,-38.45,4.5
51813,416,1027,2012-12-21,0,Late,1390.17,13,110.98,-469.84,35.0
22951,308,1027,2012-05-03,0,NotLate,1304.0275,24,65.99,34.36,8.99
51395,1240,1027,2010-06-09,0,Late,51.65,10,4.98,-32.13,5.49
44864,727,1027,2010-06-17,0,Late,187.55,25,7.77,-171.41,9.23
51395,686,1027,2010-06-09,0,Late,78.22,26,2.88,32.5,0.5
8005,937,1768,2012-04-05,0,Late,790.63,24,34.54,52.32,14.72
25634,1221,92,2010-07-29,0,Late,593.32,29,20.95,28.99,4.0
25634,693,92,2010-07-29,0,NotLate,626.07,26,23.99,185.32,6.71
37860,879,92,2010-08-27,1,Late,104.85,1,55.5,-98.31,52.2
52193,16,92,2010-03-05,0,Late,17.89,1,2.88,10.51,0.5
52193,1058,92,2010-03-05,0,Late,137.18,47,2.94,6.04,0.96
8515,1221,233,2010-12-21,0,NotLate,729.92,33,20.95,99.31,4.0
10916,443,233,2011-03-10,0,NotLate,135.31,23,5.74,-49.32,5.01
28901,34,233,2012-06-11,0,NotLate,871.32,23,40.99,315.16,5.86
1799,250,233,2009-03-06,0,Late,1187.12,10,113.98,-127.3,30.0
1799,1015,233,2009-03-06,0,Late,108.31,16,6.48,-52.77,6.86
48931,1221,359,2009-06-17,1,Late,750.66,33,20.95,120.05,4.0
48931,307,359,2009-06-17,1,Late,2149.37,42,51.75,217.87,19.99
48931,105,359,2009-06-17,1,Late,254.32,8,30.98,-117.39,6.5
15109,1221,398,2010-12-14,0,Late,230.72,11,20.95,-68.76,5.99
24899,644,398,2011-08-20,0,Late,252.99,37,7.08,28.76,2.35
15109,955,398,2010-12-14,0,NotLate,262.78,23,10.98,19.36,3.37
15109,464,398,2010-12-14,0,Late,142.15,10,14.03,-58.18,9.37
10242,814,398,2010-12-12,0,NotLate,690.88,32,22.98,119.25,7.58
15109,774,398,2010-12-14,0,Late,293.47,45,6.48,-205.38,8.4
15109,900,398,2010-12-14,0,Late,88.7,33,2.52,-89.13,4.28
15332,149,398,2010-05-30,0,Late,321.71,6,52.4,-2.73,16.11
18400,1221,776,2011-12-06,0,NotLate,598.49,29,20.95,34.16,4.0
8195,1152,776,2011-01-06,0,NotLate,87.52,26,3.28,-70.02,3.97
6464,90,776,2009-05-28,0,Late,3991.99,42,90.98,-1014.11,56.2
8195,980,776,2011-01-06,0,NotLate,51.3,5,7.28,-32.48,11.15
8195,1068,776,2011-01-06,0,Late,8.48,1,5.08,-7.9,3.63
23303,1055,776,2009-06-20,0,Late,238.49,39,6.48,-110.56,6.22
27232,893,776,2010-08-18,0,Late,639.3,19,34.99,30.21,7.73
54528,374,776,2011-01-04,0,NotLate,92.03,15,6.08,19.71,0.91
6464,994,776,2009-05-28,0,Late,57.84,1,60.97,-41.77,4.5
36517,1221,999,2010-03-01,0,Late,190.1,9,20.95,-63.78,4.0
19616,296,999,2011-12-22,1,NotLate,116.94,42,2.78,-10.01,1.25
41571,79,999,2011-06-06,0,Late,906.07,42,20.15,-2.66,8.99
15078,1151,999,2010-11-09,0,NotLate,207.01,33,5.78,-36.9,4.96
55172,947,999,2010-12-03,1,NotLate,37.89,1,35.41,-120.97,1.99
36517,121,999,2010-03-01,0,NotLate,877.64,18,48.58,218.97,3.99
19616,750,999,2011-12-22,1,NotLate,92.31,3,28.15,-28.95,6.17
28455,1221,1316,2010-05-30,1,Late,254.12,12,20.95,-64.97,5.99
28455,1167,1316,2010-05-30,1,NotLate,767.04,37,20.89,238.84,1.99
50055,460,1316,2012-10-18,0,Late,13.45,1,5.4,-8.2,7.78
21602,527,1316,2009-07-01,0,Late,2170.61,6,348.21,-62.29,40.19
38118,782,1316,2011-04-18,0,Late,138.91,7,19.98,-64.11,4.0
48900,206,1316,2009-03-22,0,Late,337.61,27,12.28,15.61,6.35
48900,451,1316,2009-03-22,0,NotLate,636.34,42,15.14,-99.26,4.53
48544,1081,1316,2011-05-16,0,Late,831.5805,44,20.99,273.05,0.99
50055,739,1316,2012-10-18,0,Late,75.79,11,6.68,-18.77,4.91
35238,666,1316,2011-04-28,0,NotLate,1403.027,27,65.99,153.8,5.63
30976,1066,1316,2012-10-24,0,NotLate,403.88,10,40.97,48.03,1.99
58147,448,1316,2009-05-18,0,NotLate,470.74,41,10.98,24.09,3.99
17927,1221,1345,2009-08-09,0,NotLate,865.21,42,20.95,-42.1,5.99
32996,533,1345,2010-12-17,1,Late,116.314,2,65.99,-300.85,3.9
57799,235,1345,2011-08-31,0,Late,12343.07,25,500.97,3972.72,69.3
19649,1027,1345,2011-05-04,0,NotLate,1095.11,36,31.76,-1286.43,45.51
14913,984,1345,2009-02-14,0,NotLate,1003.43,47,19.98,208.06,8.68
32996,504,1345,2010-12-17,1,Late,262.29,15,17.78,7.26,5.03
19649,728,1345,2011-05-04,0,Late,375.74,25,14.42,-9.31,6.75
1317,938,1345,2011-05-18,1,NotLate,192.54,40,4.98,-186.73,7.44
28899,710,1345,2012-06-14,0,Late,4488.2635,27,205.99,750.55,5.0
1317,382,1345,2011-05-18,1,Late,523.42,44,11.7,39.42,5.63
1317,1242,1345,2011-05-18,1,Late,156.7,29,5.28,-76.64,5.57
53060,1221,1610,2010-03-22,0,Late,739.07,36,20.95,-71.55,5.99
53060,752,1610,2010-03-22,0,Late,38.58,4,9.11,-2.82,2.15
18373,73,856,2012-04-12,0,NotLate,6608.24,35,207.48,2164.64,0.99
39238,62,856,2010-09-26,0,NotLate,373.48,9,40.98,112.06,2.99
23968,271,856,2011-03-04,0,Late,127.48,19,6.48,-41.99,5.84
56515,720,745,2011-05-27,0,Late,979.52,17,58.14,-362.04,36.61
49984,1234,745,2009-05-11,0,Late,57.28,14,3.8,7.31,1.49
56515,1091,745,2011-05-27,0,NotLate,126.62,18,6.3,60.79,0.5
48929,1021,745,2009-10-22,0,Late,2096.7,45,47.9,939.67,5.86
49984,774,745,2009-05-11,0,NotLate,227.87,32,6.48,-130.61,8.4
7936,720,752,2010-04-05,0,NotLate,2851.17,50,58.14,-868.88,36.61
7936,687,752,2010-04-05,0,Late,183.43,15,12.44,-41.86,6.27
5155,997,752,2009-06-11,0,NotLate,569.21,14,39.98,-38.51,4.0
15941,720,759,2011-12-10,0,Late,951.09,15,58.14,-246.32,36.61
326,49,759,2011-06-03,0,NotLate,218.27,34,5.99,-44.14,4.92
326,779,759,2011-06-03,0,NotLate,100.95,17,5.81,-21.3,3.37
20965,1100,759,2009-12-20,0,Late,1264.2305,8,195.99,-444.69,4.2
5382,51,759,2012-01-12,0,Late,260.12,30,8.98,36.54,4.19
20965,625,759,2009-12-20,0,Late,2315.11,38,59.76,532.21,9.71
27622,699,759,2011-02-06,0,NotLate,1280.73,4,320.64,-774.89,43.57
35588,720,987,2010-06-13,1,Late,1727.79,32,58.14,-694.9,36.61
52611,1189,987,2011-04-25,1,NotLate,24.95,11,2.18,-5.14,1.38
26565,418,987,2009-10-21,0,NotLate,21337.27,49,419.19,7606.0,19.99
24961,720,1154,2010-01-26,0,Late,487.59,8,58.14,-205.29,36.61
8678,109,1154,2012-09-30,0,Late,937.8,31,29.74,27.12,6.64
3749,471,1154,2011-02-23,0,Late,353.62,27,12.97,140.15,1.49
39619,262,1154,2012-01-04,1,Late,742.8,15,49.34,265.87,10.25
38406,720,1615,2010-12-02,0,NotLate,754.94,12,58.14,-226.24,36.61
54086,538,1615,2012-09-06,1,Late,5062.18,23,270.97,842.83,28.06
54215,539,1615,2011-10-21,1,Late,321.21,14,22.98,53.44,1.99
41988,1103,348,2009-02-04,0,NotLate,4610.35,33,145.45,751.58,17.85
41988,139,348,2009-02-04,0,Late,610.07,18,33.94,-157.56,19.19
29158,1212,348,2011-10-20,0,NotLate,2266.7,12,200.98,180.8,23.76
30341,1091,348,2009-01-31,0,NotLate,239.75,41,6.3,105.91,0.5
41927,543,348,2012-07-13,0,Late,2332.23,46,48.04,1085.93,7.23
30341,1131,348,2009-01-31,0,NotLate,6244.18,42,160.98,470.3,30.0
30341,1063,348,2009-01-31,0,Late,150.2,30,4.98,62.46,0.8
32706,330,348,2009-07-04,0,Late,2017.5,5,399.98,-663.51,12.06
41988,242,348,2009-02-04,0,Late,181.49,14,13.43,-29.54,5.5
50433,1103,456,2012-01-19,0,Late,6628.55,50,145.45,1081.65,17.85
10147,897,456,2010-10-09,0,NotLate,96.75,22,4.24,-72.91,5.41
28482,1068,456,2010-03-08,0,Late,119.63,22,5.08,-27.39,3.63
28482,1053,456,2010-03-08,0,NotLate,177.92,40,4.28,-167.92,6.72
50721,962,456,2012-02-27,1,Late,9758.7,33,304.99,3793.7,19.99
388,417,456,2012-12-15,0,Late,517.93,46,11.7,-94.73,6.96
55776,1103,529,2009-03-22,1,NotLate,4856.1,32,145.45,1096.64,17.85
44612,1218,529,2011-03-13,0,Late,428.723,6,85.99,-147.72,1.25
16710,1103,742,2011-04-24,0,Late,5549.79,47,145.45,1300.8,17.85
42528,920,742,2010-02-23,0,NotLate,313.05,31,9.78,81.87,1.99
54053,991,742,2012-02-14,0,NotLate,821.7885,18,55.99,-230.34,5.0
48263,492,742,2010-03-09,0,NotLate,164.22,28,5.98,-124.72,7.5
